445      7.85495442      7.85495442      0.03407973      0.03407973
446      7.88919321      7.88919321      0.03423879      0.03423879
447      7.92359192      7.92359192      0.03439871      0.03439871
448      7.95815141      7.95815141      0.03455948      0.03455948
449      7.99287253      7.99287253      0.03472112      0.03472112
450      8.02775615      8.02775615      0.03488362      0.03488362
451      8.06280314      8.06280314      0.03504699      0.03504699
452      8.09801438      8.09801438      0.03521124      0.03521124
453      8.13339074      8.13339074      0.03537636      0.03537636
454      8.16893312      8.16893312      0.03554237      0.03554237
455      8.20464239      8.20464239      0.03570927      0.03570927
456      8.24051945      8.24051945      0.03587706      0.03587706
457      8.27656521      8.27656521      0.03604576      0.03604576
458      8.31278056      8.31278056      0.03621535      0.03621535
459      8.34916641      8.34916641      0.03638585      0.03638585
460      8.38572367      8.38572367      0.03655726      0.03655726
461      8.42245326      8.42245326      0.03672959      0.03672959
462      8.45935610      8.45935610      0.03690284      0.03690284
463      8.49643312      8.49643312      0.03707702      0.03707702
464      8.53368525      8.53368525      0.03725213      0.03725213
465      8.57111343      8.57111343      0.03742818      0.03742818
466      8.60871860      8.60871860      0.03760517      0.03760517
467      8.64650170      8.64650170      0.03778310      0.03778310
468      8.68446368      8.68446368      0.03796199      0.03796199
469      8.72260551      8.72260551      0.03814183      0.03814183
470      8.76092814      8.76092814      0.03832263      0.03832263
471      8.79943254      8.79943254      0.03850440      0.03850440
472      8.83811968      8.83811968      0.03868714      0.03868714
473      8.87699054      8.87699054      0.03887086      0.03887086
474      8.91604609      8.91604609      0.03905556      0.03905556
475      8.95528733      8.95528733      0.03924124      0.03924124
476      8.99471525      8.99471525      0.03942792      0.03942792
477      9.03433084      9.03433084      0.03961559      0.03961559
478      9.07413512      9.07413512      0.03980427      0.03980427
479      9.11412907      9.11412907      0.03999395      0.03999395
480      9.15431372      9.15431372      0.04018465      0.04018465
481      9.19456027      9.19456027      0.04024655      0.04024655
482      9.23486897      9.23486897      0.04030870      0.04030870
483      9.27524009      9.27524009      0.04037112      0.04037112
484      9.31567389      9.31567389      0.04043380      0.04043380
485      9.35617062      9.35617062      0.04049673      0.04049673
486      9.39673054      9.39673054      0.04055992      0.04055992
487      9.43735391      9.43735391      0.04062337      0.04062337
488      9.47804099      9.47804099      0.04068708      0.04068708
489      9.51879202      9.51879202      0.04075103      0.04075103
490      9.55960727      9.55960727      0.04081525      0.04081525
491      9.60048698      9.60048698      0.04087971      0.04087971
492      9.64143141      9.64143141      0.04094443      0.04094443
493      9.68244080      9.68244080      0.04100939      0.04100939
494      9.72351541      9.72351541      0.04107461      0.04107461
495      9.76465549      9.76465549      0.04114008      0.04114008
496      9.80586128      9.80586128      0.04120579      0.04120579
497      9.84713303      9.84713303      0.04127175      0.04127175
498      9.88847099      9.88847099      0.04133796      0.04133796
499      9.92987540      9.92987540      0.04140441      0.04140441
500      9.97134651      9.97134651      0.04147111      0.04147111
