       0.536819       3.088443      -0.256253       5.953778      -0.256253       5.953778       0.288294       5.112513       0.288294       5.112513
       0.608070       3.097191      -0.191489       6.007921      -0.191489       6.007921       0.355316       5.155708       0.355316       5.155708
       0.679588       3.105972      -0.126401       6.061847      -0.126401       6.061847       0.422631       5.198715       0.422631       5.198715
       0.751373       3.114787      -0.060989       6.115563      -0.060989       6.115563       0.490241       5.241540       0.490241       5.241540
       0.823428       3.123634       0.004745       6.169072       0.004745       6.169072       0.558145       5.284188       0.558145       5.284188
       0.895752       3.132514       0.070803       6.222381       0.070803       6.222381       0.626344       5.326665       0.626344       5.326665
       0.968347       3.141428       0.137184       6.275495       0.137184       6.275495       0.694838       5.368975       0.694838       5.368975
       1.041214       3.150374       0.203887       6.328418       0.203887       6.328418       0.763629       5.411124       0.763629       5.411124
       1.114354       3.159355       0.270914       6.381155       0.270914       6.381155       0.832715       5.453116       0.832715       5.453116
       1.187768       3.168369       0.338264       6.433711       0.338264       6.433711       0.902099       5.494956       0.902099       5.494956
       1.261456       3.177417       0.405936       6.486090       0.405936       6.486090       0.971779       5.536647       0.971779       5.536647
       1.335421       3.186499       0.473932       6.538296       0.473932       6.538296       1.041758       5.578196       1.041758       5.578196
       1.409663       3.195614       0.542251       6.590335       0.542251       6.590335       1.112034       5.619604       1.112034       5.619604
       1.484183       3.204764       0.610893       6.642208       0.610893       6.642208       1.182610       5.660877       1.182610       5.660877
       1.558982       3.213948       0.679859       6.693922       0.679859       6.693922       1.253485       5.702019       1.253485       5.702019
       1.634061       3.223167       0.749148       6.745479       0.749148       6.745479       1.324660       5.743032       1.324660       5.743032
       1.709421       3.232420       0.818762       6.796883       0.818762       6.796883       1.396136       5.783922       1.396136       5.783922
       1.785063       3.241708       0.888699       6.848138       0.888699       6.848138       1.467913       5.824691       1.467913       5.824691
       1.860989       3.251030       0.958961       6.899247       0.958961       6.899247       1.539992       5.865342       1.539992       5.865342
       1.937199       3.260388       1.029547       6.950214       1.029547       6.950214       1.612373       5.905880       1.612373       5.905880
       2.013694       3.269780       1.100459       7.001042       1.100459       7.001042       1.685058       5.946308       1.685058       5.946308
       2.090476       3.279208       1.171695       7.051734       1.171695       7.051734       1.758047       5.986628       1.758047       5.986628
       2.167546       3.288671       1.243258       7.102294       1.243258       7.102294       1.831340       6.026844       1.831340       6.026844
       2.244904       3.298169       1.315146       7.152724       1.315146       7.152724       1.904939       6.066958       1.904939       6.066958
